Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"ORCL, Long, 2023-06-30 (Price: 119.09)",2025-11-06 (Price: 243.8) (Today),"104.72%, 614 days","100.0%, Past 39 years, 7","Quarterly, is CONFIRMED on 2023-06-30",Already confirmed,"2025-11-06 (Price: 243.8), 104.72% above",614 days,No Information,No Information,No Information,No Information,No Information,198.26% above/108.77% above/104.72% above,155.36%/35.44%/100.26%,"0%, 30.85%",652 days/325 days/372 days,2026-01-29/2024-10-12/2024-12-19,31.23%,22.8%,8.44%,1.92,0.65,212.6233/238.4896/170.8/No Horizontal Resistance/112.106/117.4897,61.07/51.175/96.8122/87.3553/No F-Track Level/No F-Track Level,105.42/87.46,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-11-06 (Price: 123.4) (Today),"43.74%, 743 days","100.0%, Past 33 years, 10","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-11-06 (Price: 123.4), 43.74% above",743 days,No Information,No Information,No Information,No Information,No Information,100.03% above/44.73% above/43.74% above,74.14%/5.29%/44.68%,"-0.0%, 24.28%",913 days/327 days/509 days,2026-08-14/2024-04-17/2025-01-06,12.82%,17.18%,-4.36%,1.5,0.52,96.8989/124.2078/90.9/No Horizontal Resistance/123.4541/140.4376,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level,82.78/67.59,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2022-03-31 (Price: 74.46)",2025-11-06 (Price: 88.46) (Today),"18.8%, 940 days","80.0%, Past 26 years, 5","Quarterly, is CONFIRMED on 2022-03-31",Already confirmed,"2025-11-06 (Price: 88.46), 18.8% above",940 days,No Information,No Information,No Information,No Information,No Information,18.8% above/18.8% above/18.8% above,15.93%/14.62%/15.06%,"8.81%, 39.64%",2021 days/719 days/1587 days,2030-04-05/2025-02-04/2028-07-15,2.15%,4.01%,-1.86%,0.63,0.05,75.9492/85.6737/93.88/No Horizontal Resistance/77.3663/87.4085,25.55/47.86/70.8508/60.7823/No F-Track Level/No F-Track Level,69.21/67.67,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"TD, Long, 2022-03-31 (Price: 79.42)",2025-11-06 (Price: 80.43) (Today),"1.27%, 940 days","100.0%, Past 30 years, 7","Quarterly, is CONFIRMED on 2022-03-31",Already confirmed,"2025-11-06 (Price: 80.43), 1.27% above",940 days,No Information,No Information,No Information,No Information,No Information,4.89% above/4.51% above/1.27% above,40.27%/18.26%/28.63%,"-0.0%, 23.81%",1109 days/262 days/457 days,2026-08-23/2023-04-14/2024-01-21,13.71%,9.79%,3.92%,1.25,0.35,92.0716/102.1579/104.7/No Horizontal Resistance/91.6167/96.9366,42.39/50.2533/74.6074/62.3451/No F-Track Level/No F-Track Level,80.73/73.17,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"NKE, Long, 2020-12-31 (Price: 141.47)",2025-11-06 (Price: 61.89) (Today),"-56.25%, 1265 days","100.0%, Past 44 years, 6","Yearly, is CONFIRMED on 2020-12-31",Already confirmed,"2025-11-06 (Price: 61.89), 56.25% below",1265 days,No Information,No Information,No Information,No Information,No Information,56.25% below/56.29% below/56.25% below,142.44%/21.07%/81.76%,"-0.0%, 54.6%",2348 days/1304 days/1826 days,2030-04-23/2026-03-03/2028-03-28,10.67%,13.91%,-3.24%,0.76,0.42,213.0255/257.1359/224.8/No Horizontal Resistance/139.3004/159.9526,No Recent Minima/50.4075/130.5693/99.3933/No F-Track Level/No F-Track Level,133.61/109.26,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2020-06-30 (Price: 35.6)",2025-11-06 (Price: 37.75),"6.04%, 1397 days","100.0%, Past 23 years, 8","Quarterly, is CONFIRMED on 2020-06-30",Already confirmed,"2025-11-05 (Price: 37.75), 6.04% above",1397 days,No Information,No Information,No Information,No Information,No Information,70.05% above/28.62% above/6.04% above,111.71%/21.96%/58.51%,"-0.0%, 48.03%",1435 days/326 days/531 days,2026-03-09/2021-10-15/2022-08-08,13.02%,13.97%,-0.95%,1.3,0.5,58.3342/56.4296/50.93/No Horizontal Resistance/30.6331/48.385,1.97/6.93/19.6619/12.8812/No F-Track Level/No F-Track Level,29.58/24.2,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
FRACTAL TRACK,"SOXX, Long, 2025-11-06 (Price: 297.5)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 148.31 prior to 2025-12-31,"2025-11-06 (Price: 297.5), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 147.9982), 101.02% above, Upmove Bounce Back","2015-09-30 (Price: 24.2867), 2022-03-31 (Price: 186.34)",No Information,66.53%/66.53%/66.53%,"-0.0%, 41.23%",717 days/717 days/717 days,2028-09-09/2028-09-09/2028-09-09,19.89%,12.73%,7.15%,0.33,0.46,311.1553/495.4268/394.73/No Horizontal Resistance/320.8469/358.5021,106.24/110.475/267.2317/244.4067/273.874/249.9586,275.19/230.48,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"XLV, Long, 2025-11-06 (Price: 145.94)",No Exit Yet,"0.0%, 0 days","80.0%, Past 26 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 127.35 prior to 2025-12-31,"2025-11-06 (Price: 145.94), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 126.9868), 14.93% above, Upmove Bounce Back","2009-03-31 (Price: 21.63), 2024-09-30 (Price: 159.64)",No Information,307.1%/307.1%/307.1%,"1.45%, 14.04%",3717 days/3717 days/3717 days,2040-08-02/2040-08-02/2040-08-02,8.26%,6.44%,1.82%,0.48,0.22,142.5834/594.1217/228.75/149.295/174.1807/202.706,24.21/120.178/117.2225/81.225/167.2798/171.9748,140.87/139.09,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-06 (Price: 240.05)",No Exit Yet,"0.0%, 0 days","88.0%, Past 80 years, 25","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 235.01 prior to 2025-11-28,"2025-11-06 (Price: 240.05), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 232.7652), 3.13% above, Upmove Bounce Back","2023-04-30 (Price: 176.0), 2025-01-31 (Price: 324.6)",No Information,196.24%/14.77%/97.8%,"25.41%, 71.77%",1368 days/240 days/662 days,2031-04-10/2026-10-19/2028-06-21,9.34%,22.33%,-12.98%,0.43,0.63,234.2168/474.8189/329.21/366.6625/374.6319/404.5107,239.37/187.6062/184.3156/1127.9829/347.4556/361.5012,246.35/261.4,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-06 (Price: 240.05)",No Exit Yet,"0.0%, 0 days","100.0%, Past 80 years, 10","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 228.0 prior to 2025-12-31,"2025-11-06 (Price: 240.05), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 224.8125), 6.78% above, Upmove Bounce Back","2020-03-31 (Price: 79.7), 2021-12-31 (Price: 369.925)",No Information,550.34%/1.52%/189.68%,"-0.0%, 61.48%",5479 days/717 days/2500 days,2047-07-29/2028-09-09/2035-10-06,6.68%,22.24%,-15.57%,0.33,0.55,273.441/695.3768/414.19/366.6625/374.6319/404.5107,182.62/187.6062/184.3156/1127.9829/347.4556/361.5012,246.35/261.4,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-06 (Price: 1496.1)",No Exit Yet,"0.0%, 0 days","88.46%, Past 48 years, 26","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 1340.6 prior to 2025-11-28,"2025-11-06 (Price: 1496.1), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1322.8731), 13.09% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2024-07-31 (Price: 1608.8)",No Information,415.66%/5.67%/156.39%,"26.03%, 38.57%",2218 days/195 days/833 days,2034-08-23/2026-08-15/2029-02-24,8.96%,19.65%,-10.68%,0.38,0.63,1693.7348/3835.8508/2221.19/1531.725/1617.1679/1804.6011,1200.1/855.3207/1324.16/1138.1652/1725.6686/1797.4889,1405.28/1364.56,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-06 (Price: 1496.1)",No Exit Yet,"0.0%, 0 days","100.0%, Past 48 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 1114.85 prior to 2025-12-31,"2025-11-06 (Price: 1496.1), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1100.9625), 35.89% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2022-06-30 (Price: 1318.1128)",No Information,651.15%/27.98%/339.57%,"-0.0%, 57.24%",1501 days/455 days/978 days,2031-10-20/2027-08-27/2029-09-22,30.69%,19.15%,11.54%,0.39,0.64,1524.0771/6576.4068/2046.78/1531.725/1617.1679/1804.6011,158.4/855.3207/1324.16/1138.1652/1725.6686/1797.4889,1405.28/1364.56,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-11-06 (Price: 1029.2)",No Exit Yet,"0.0%, 0 days","90.91%, Past 30 years, 11","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 578.51 prior to 2025-12-31,"2025-11-06 (Price: 1029.2), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 583.1637), 76.49% above, Upmove Bounce Back","2016-03-31 (Price: 77.17), 2021-09-30 (Price: 895.93)",No Information,3807.85%/71.67%/1322.31%,"6.66%, 52.63%",5089 days/1370 days/2869 days,2046-01-10/2031-04-13/2037-03-23,8.55%,20.11%,-11.56%,0.43,0.61,1306.1577/14638.4145/1520.46/No Horizontal Resistance/1081.4334/1218.8523,415.35/561.385/998.2461/956.961/1235.8618/1313.1536,941.98/781.02,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BAC, Long, 2025-11-06 (Price: 53.29)",No Exit Yet,"0.0%, 0 days","100.0%, Past 39 years, 22","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.07 prior to 2025-12-31,"2025-11-06 (Price: 53.29), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 32.8474), 62.24% above, Upmove Bounce Back","2011-12-31 (Price: 4.92), 2022-03-31 (Price: 50.11)",No Information,361.65%/15.25%/133.27%,"-0.0%, 59.29%",4305 days/587 days/1663 days,2042-12-02/2028-03-05/2032-06-10,5.77%,4.61%,1.16%,0.41,0.21,55.6081/124.3096/80.4/No Horizontal Resistance/60.5768/64.246,27.38/29.49/50.5717/44.5293/53.8138/55.585,51.24/45.96,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"INFY, Long, 2025-11-06 (Price: 16.18)",No Exit Yet,"0.0%, 0 days","100.0%, Past 26 years, 11","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 15.82 prior to 2025-12-31,"2025-11-06 (Price: 16.18), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 15.5656), 3.95% above, Upmove Bounce Back","2012-09-30 (Price: 4.7413), 2022-03-31 (Price: 26.39)",No Information,146.88%/22.51%/84.7%,"-0.0%, 40.77%",1369 days/783 days/1076 days,2031-04-11/2028-12-14/2030-02-11,12.46%,12.49%,-0.03%,0.37,0.38,16.4227/29.8845/29.17/23.796/25.6134/28.2828,16.07/16.074/15.2985/14.1529/15.7269/16.6189,16.79/18.1,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2025-11-06 (Price: 240.35)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 171.73 prior to 2025-12-31,"2025-11-06 (Price: 240.35), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 170.075), 41.32% above, Upmove Bounce Back","2020-03-31 (Price: 95.69), 2021-12-31 (Price: 244.46)",No Information,56.32%/25.19%/40.76%,"-0.0%, 20.56%",716 days/715 days/715 days,2028-09-08/2028-09-06/2028-09-06,11.21%,6.21%,5.0%,0.5,0.2,232.1781/338.3167/329.61/244.72/270.9222/282.5179,164.92/162.3167/196.8345/160.6663/233.5959/221.8127,242.42/219.44,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2025-11-06 (Price: 12.4)",No Exit Yet,"0.0%, 0 days","100.0%, Past 31 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 9.13 prior to 2025-12-31,"2025-11-06 (Price: 12.4), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 9.2141), 34.58% above, Upmove Bounce Back","2016-12-31 (Price: 2.5393), 2024-12-31 (Price: 13.34)",No Information,103.41%/23.86%/63.63%,"-0.0%, 22.42%",978 days/717 days/847 days,2029-09-22/2028-09-09/2029-03-16,13.15%,12.57%,0.58%,0.46,0.51,14.2687/20.2901/18.88/No Horizontal Resistance/13.8771/15.9169,2.72/7.3167/12.3404/11.3804/14.3361/14.9482,12.25/11.27,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"SUM.NZ, Long, 2025-11-06 (Price: 11.76)",No Exit Yet,"0.0%, 0 days","100.0%, Past 14 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 10.5 prior to 2025-12-31,"2025-11-06 (Price: 11.76), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 10.74), 9.5% above, Upmove Bounce Back","2023-06-30 (Price: 8.04), 2024-12-31 (Price: 13.44)",No Information,21.12%/21.12%/21.12%,"-0.0%, 38.76%",718 days/718 days/718 days,2028-09-10/2028-09-10/2028-09-10,7.04%,16.47%,-9.43%,0.34,0.57,11.6154/14.2437/15.0/13.345/16.7981/18.5763,8.8/9.1367/11.1928/8.9354/11.3772/10.74,11.18/11.48,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BDGI.TO, Long, 2025-11-06 (Price: 72.0)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.62 prior to 2025-12-31,"2025-11-06 (Price: 72.0), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 33.6027), 114.27% above, Upmove Bounce Back","2022-03-31 (Price: 22.54), 2024-03-31 (Price: 51.5)",No Information,35.15%/35.15%/35.15%,"-0.0%, 52.34%",1108 days/1108 days/1108 days,2030-03-29/2030-03-29/2030-03-29,7.18%,12.22%,-5.04%,0.42,0.42,75.5424/97.308/89.38/No Horizontal Resistance/87.1484/97.3919,26.66/24.32/66.9303/63.4408/65.7668/59.644,63.31/48.92,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"CNQ.TO, Long, 2025-11-06 (Price: 44.44)",No Exit Yet,"0.0%, 0 days","100.0%, Past 52 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 34.92 prior to 2025-12-31,"2025-11-06 (Price: 44.44), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 34.1015), 30.32% above, Upmove Bounce Back","2020-03-31 (Price: 4.7992), 2022-06-30 (Price: 43.1832)",No Information,880.76%/124.37%/387.49%,"-0.0%, 59.43%",2087 days/1631 days/1891 days,2034-02-14/2032-04-25/2033-05-06,12.07%,13.02%,-0.95%,0.46,0.46,46.6576/216.6406/67.47/51.51/57.5622/59.9244,42.8/34.9317/44.0597/41.1349/61.5996/64.7366,43.94/42.86,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-11-06 (Price: 50.84)",No Exit Yet,"0.0%, 0 days","85.71%, Past 33 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 36.1 prior to 2025-12-31,"2025-11-06 (Price: 50.84), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 36.7101), 38.49% above, Upmove Bounce Back","2020-03-31 (Price: 13.24), 2023-03-31 (Price: 74.68)",No Information,68.59%/44.74%/56.66%,"40.03%, 69.12%",1955 days/717 days/1336 days,2033-08-07/2028-09-09/2031-02-23,4.14%,4.51%,-0.37%,0.3,0.25,52.7719/79.6459/87.7/73.435/118.0011/153.5474,45.09/38.425/47.9234/44.2912/88.1361/94.2546,51.94/51.34,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"TFII.TO, Long, 2025-11-06 (Price: 120.83)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 102.57 prior to 2025-12-31,"2025-11-06 (Price: 120.83), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 100.7196), 19.97% above, Upmove Bounce Back","2020-03-31 (Price: 23.21), 2021-12-31 (Price: 148.63)",No Information,171.07%/171.07%/171.07%,"-0.0%, 27.17%",717 days/717 days/717 days,2028-09-09/2028-09-09/2028-09-09,42.57%,12.24%,30.33%,0.5,0.41,129.5056/327.5339/196.08/219.9933/218.6478/242.6984,111.42/102.925/108.3725/94.3258/248.934/266.1435,128.01/129.5,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2025-11-05 (Price: 198.69)",No Exit Yet,"0.0%, 0 days","91.01%, Past 10 years, 89","Weekly, Nullified",Already confirmed,"2025-11-05 (Price: 198.69), 0.0% below",0 days,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,200.25%/0.47%/39.14%,"45.09%, 51.99%",174 days/44 days/82 days,2026-07-15/2026-01-07/2026-03-03,49.18%,72.17%,-22.99%,0.82,1.91,264.7942/276.4573/239.8943/No Horizontal Resistance/239.8943/283.6698,167.02/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level,182.87/148.89,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2025-11-05 (Price: 985.25)",No Exit Yet,"0.0%, 0 days","86.21%, Past 10 years, 29","Weekly, Nullified",Already confirmed,"2025-11-05 (Price: 985.25), 0.0% below",0 days,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,11.87%/0.05%/6.52%,"1.95%, 12.56%",100 days/44 days/66 days,2026-03-29/2026-01-07/2026-02-08,59.88%,13.58%,46.3%,1.19,0.56,1086.8293/1049.4883/1098.0619/1004.15/1098.0619/1305.7899,945.05/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level,974.21/942.52,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Short, 2025-10-31 (Price: 3847.0803)",2025-11-06 (Price: 3300.2698) (Today),"14.21%, 4 days","90.0%, Past 10 years, 10","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-06 (Price: 3300.2698), 14.21% below",4 days,No Information,No Information,No Information,"23.66% (Price: 3801.2773), 13.18% below, Upmove Break Below","2018-12-31 (Price: 82.8299), 2025-08-31 (Price: 4953.7329)",No Information,32.85%/5.87%/20.42%,"38.7%, 32.85%",43 days/21 days/25 days,2026-01-01/2025-11-30/2025-12-06,120.83%,5.2%,115.63%,0.39,0.97,3818.9966/3061.5065/924.54/1370.4997/3454.2267/2637.9184,4390.02/1370.4997/3454.2267/2637.9184/No F-Track Level/No F-Track Level,4097.1/3379.46,85.71%/7/46 days (Across ALL Assets),38.89%/18/73 days (Across ALL Assets)
FRACTAL TRACK,"WPM, Short, 2025-10-31 (Price: 96.52)",No Exit Yet,"0.25%, 4 days","100.0%, Past 20 years, 16","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-06 (Price: 96.28), 0.25% below",4 days,No Information,No Information,No Information,"23.66% (Price: 96.3808), 0.1% below, Upmove Break Below","2023-10-31 (Price: 38.37), 2025-10-31 (Price: 114.36)",No Information,24.39%/3.3%/9.68%,"0.0%, 24.39%",65 days/20 days/32 days,2026-02-02/2025-11-28/2025-12-16,70.35%,5.4%,64.95%,0.87,0.57,100.014/87.1769/50.93/38.3375/85.7049/76.3674,111.84/38.3375/85.7049/76.3674/No F-Track Level/No F-Track Level,103.96/87.3,85.71%/7/46 days (Across ALL Assets),38.89%/18/73 days (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Short, 2025-10-28 (Price: 40.85)",2025-11-06 (Price: 41.22) (Today),"-0.91%, 7 days","89.36%, Past 5 years, 47","Daily, was CONFIRMED on 2025-10-28",Already confirmed,"2025-11-06 (Price: 41.22), 0.91% above",7 days,No Information,No Information,No Information,"23.66% (Price: 41.9793), 1.81% below, Upmove Break Below","2024-05-02 (Price: 29.2), 2025-10-08 (Price: 45.94)",No Information,5.98%/0.06%/2.18%,"10.54%, 11.17%",14 days/1 days/4 days,2025-11-17/2025-10-29/2025-11-02,22.8%,5.1%,17.7%,0.07,-0.17,40.3884/39.9595/30.81/34.5167/31.0544/202.8856,45.66/34.5167/31.0544/202.8856/No F-Track Level/No F-Track Level,42.48/40.81,48.21%/56/7 days (Across ALL Assets),40.19%/107/15 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",2025-11-06 (Price: 196.24) (Today),"9.19%, 27 days","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-06 (Price: 196.24), 9.19% below",27 days,No Information,No Information,No Information,No Information,No Information,19.54% below/18.89% below/9.19% below,25.37%/7.99%/21.25%,"21.18%, 25.96%",131 days/108 days/117 days,2026-04-07/2026-03-05/2026-03-18,35.0%,5.4%,29.6%,0.54,0.45,230.5787/170.1787/186.14/116.89/193.124/131.2534,278.08/116.89/193.124/131.2534/No F-Track Level/No F-Track Level,245.39/250.82,100.0%/1/281 days (Across ALL Assets),0.0%/4/112 days (Across ALL Assets)
TRENDPULSE,"PFE, Short, 2025-06-30 (Price: 24.24)",2025-11-06 (Price: 24.85) (Today),"-2.52%, 93 days","100.0%, Past 48 years, 7","Quarterly, is CONFIRMED on 2025-06-30",Already confirmed,"2025-11-06 (Price: 24.85), 2.52% above",93 days,No Information,No Information,No Information,No Information,No Information,1.93% below/1.26% above/2.52% above,28.35%/4.94%/10.06%,"0.0%, 34.93%",718 days/326 days/406 days,2028-05-04/2026-10-15/2027-02-08,6.98%,5.5%,1.48%,0.85,0.21,23.1031/21.8015/19.7/No Horizontal Support/21.508/20.5265,59.05/No Horizontal Support/21.508/20.5265/No F-Track Level/No F-Track Level,23.45/25.82,100.0%/1/415 days (Across ALL Assets),No Data (Across ALL Assets)
