Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"ORCL, Long, 2023-06-30 (Price: 119.09)",2025-11-04 (Price: 248.17) (Today),"108.39%, 612 days","100.0%, Past 39 years, 7","Quarterly, is CONFIRMED on 2023-06-30",Already confirmed,"2025-11-04 (Price: 248.17), 108.39% above",612 days,No Information,No Information,No Information,No Information,No Information,203.61% above/112.51% above/108.39% above,155.36%/35.44%/100.26%,"0%, 30.85%",652 days/325 days/372 days,2026-01-29/2024-10-12/2024-12-19,31.23%,22.8%,8.44%,1.92,0.65,212.6233/238.4896/170.8/No Horizontal Resistance/112.106/117.4897,61.07/51.175/96.8122/87.3553/No F-Track Level/No F-Track Level,105.42/87.46,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-11-04 (Price: 123.0) (Today),"43.27%, 741 days","100.0%, Past 33 years, 10","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-11-04 (Price: 123.0), 43.27% above",741 days,No Information,No Information,No Information,No Information,No Information,99.38% above/44.26% above/43.27% above,74.14%/5.29%/44.68%,"-0.0%, 24.28%",913 days/327 days/509 days,2026-08-14/2024-04-17/2025-01-06,12.82%,17.18%,-4.36%,1.5,0.52,96.8989/124.2078/90.9/No Horizontal Resistance/123.4541/140.4376,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level,82.78/67.59,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2022-03-31 (Price: 74.46)",2025-11-04 (Price: 88.83) (Today),"19.3%, 938 days","80.0%, Past 26 years, 5","Quarterly, is CONFIRMED on 2022-03-31",Already confirmed,"2025-11-04 (Price: 88.83), 19.3% above",938 days,No Information,No Information,No Information,No Information,No Information,19.3% above/19.3% above/19.3% above,15.93%/14.62%/15.06%,"8.81%, 39.64%",2021 days/719 days/1587 days,2030-04-05/2025-02-04/2028-07-15,2.15%,4.01%,-1.86%,0.63,0.05,75.9492/85.6737/93.88/No Horizontal Resistance/77.3663/87.4085,25.55/47.86/70.8508/60.7823/No F-Track Level/No F-Track Level,69.21/67.67,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"TD, Long, 2022-03-31 (Price: 79.42)",2025-11-04 (Price: 80.54) (Today),"1.41%, 938 days","100.0%, Past 30 years, 7","Quarterly, is CONFIRMED on 2022-03-31",Already confirmed,"2025-11-04 (Price: 80.54), 1.41% above",938 days,No Information,No Information,No Information,No Information,No Information,5.03% above/4.65% above/1.41% above,40.27%/18.26%/28.63%,"-0.0%, 23.81%",1109 days/262 days/457 days,2026-08-23/2023-04-14/2024-01-21,13.71%,9.79%,3.92%,1.25,0.35,92.0716/102.1579/104.7/No Horizontal Resistance/91.6167/96.9366,42.39/50.2533/74.6074/62.3451/No F-Track Level/No F-Track Level,80.73/73.17,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"NKE, Long, 2020-12-31 (Price: 141.47)",2025-11-04 (Price: 61.23) (Today),"-56.72%, 1263 days","100.0%, Past 44 years, 6","Yearly, is CONFIRMED on 2020-12-31",Already confirmed,"2025-11-04 (Price: 61.23), 56.72% below",1263 days,No Information,No Information,No Information,No Information,No Information,56.72% below/56.75% below/56.72% below,142.44%/21.07%/81.76%,"-0.0%, 54.6%",2348 days/1304 days/1826 days,2030-04-23/2026-03-03/2028-03-28,10.67%,13.91%,-3.24%,0.76,0.42,213.0255/257.1359/224.8/No Horizontal Resistance/139.3004/159.9526,No Recent Minima/50.4075/130.5693/99.3933/No F-Track Level/No F-Track Level,133.61/109.26,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2020-06-30 (Price: 35.6)",2025-11-04 (Price: 37.0) (Today),"3.93%, 1395 days","100.0%, Past 23 years, 8","Quarterly, is CONFIRMED on 2020-06-30",Already confirmed,"2025-11-04 (Price: 37.0), 3.93% above",1395 days,No Information,No Information,No Information,No Information,No Information,66.67% above/26.06% above/3.93% above,111.71%/21.96%/58.51%,"-0.0%, 48.03%",1435 days/326 days/531 days,2026-03-09/2021-10-15/2022-08-08,13.02%,13.97%,-0.95%,1.3,0.5,58.3342/56.4296/50.93/No Horizontal Resistance/30.6331/48.385,1.97/6.93/19.6619/12.8812/No F-Track Level/No F-Track Level,29.58/24.2,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
FRACTAL TRACK,"SOXX, Long, 2025-11-04 (Price: 296.26)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 148.31 prior to 2025-12-31,"2025-11-04 (Price: 296.26), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 147.9982), 100.18% above, Upmove Bounce Back","2015-09-30 (Price: 24.2867), 2022-03-31 (Price: 186.34)",No Information,66.53%/66.53%/66.53%,"-0.0%, 41.23%",717 days/717 days/717 days,2028-09-07/2028-09-07/2028-09-07,19.89%,12.73%,7.15%,0.33,0.46,309.8583/493.3618/393.49/No Horizontal Resistance/320.8469/358.5021,106.24/110.475/267.2317/244.4067/273.874/249.9586,274.25/230.15,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"XLV, Long, 2025-11-04 (Price: 145.1)",No Exit Yet,"0.0%, 0 days","80.0%, Past 26 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 127.35 prior to 2025-12-31,"2025-11-04 (Price: 145.1), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 126.9868), 14.26% above, Upmove Bounce Back","2009-03-31 (Price: 21.63), 2024-09-30 (Price: 159.64)",No Information,307.1%/307.1%/307.1%,"1.45%, 14.04%",3717 days/3717 days/3717 days,2040-07-31/2040-07-31/2040-07-31,8.26%,6.44%,1.82%,0.48,0.22,141.7627/590.7021/227.91/149.295/174.1807/202.706,24.21/120.178/117.2225/81.225/167.2798/171.9748,140.69/139.08,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-04 (Price: 237.92)",No Exit Yet,"0.0%, 0 days","88.0%, Past 80 years, 25","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 235.01 prior to 2025-11-28,"2025-11-04 (Price: 237.92), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 232.7652), 2.21% above, Upmove Bounce Back","2023-04-30 (Price: 176.0), 2025-01-31 (Price: 324.6)",No Information,196.24%/14.77%/97.8%,"25.41%, 71.77%",1368 days/240 days/662 days,2031-04-08/2026-10-17/2028-06-19,9.34%,22.33%,-12.98%,0.43,0.63,232.1385/470.6058/327.08/366.6625/374.6319/404.5107,182.62/187.6063/184.3156/1127.9829/347.4556/361.5012,246.52/261.66,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-04 (Price: 237.92)",No Exit Yet,"0.0%, 0 days","100.0%, Past 80 years, 10","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 228.0 prior to 2025-12-31,"2025-11-04 (Price: 237.92), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 224.8125), 5.83% above, Upmove Bounce Back","2020-03-31 (Price: 79.7), 2021-12-31 (Price: 369.925)",No Information,550.34%/1.52%/189.68%,"-0.0%, 61.48%",5479 days/717 days/2500 days,2047-07-27/2028-09-07/2035-10-04,6.68%,22.24%,-15.57%,0.33,0.55,271.0147/689.2067/412.06/366.6625/374.6319/404.5107,182.62/187.6063/184.3156/1127.9829/347.4556/361.5012,246.52/261.66,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-04 (Price: 1473.1)",No Exit Yet,"0.0%, 0 days","88.46%, Past 48 years, 26","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 1340.6 prior to 2025-11-28,"2025-11-04 (Price: 1473.1), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1322.8731), 11.36% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2024-07-31 (Price: 1608.8)",No Information,415.66%/5.67%/156.39%,"26.03%, 38.57%",2218 days/195 days/833 days,2034-08-21/2026-08-13/2029-02-22,8.96%,19.65%,-10.68%,0.38,0.63,1667.6965/3776.8811/2198.19/1531.725/1617.1679/1804.6011,1200.1/855.613/1324.16/1138.1652/1725.6686/1797.4889,1403.54/1363.34,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-04 (Price: 1473.1)",No Exit Yet,"0.0%, 0 days","100.0%, Past 48 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 1114.85 prior to 2025-12-31,"2025-11-04 (Price: 1473.1), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1100.9625), 33.8% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2022-06-30 (Price: 1318.1128)",No Information,651.15%/27.98%/339.57%,"-0.0%, 57.24%",1501 days/455 days/978 days,2031-10-18/2027-08-25/2029-09-20,30.69%,19.15%,11.54%,0.39,0.64,1500.647/6475.3057/2023.78/1531.725/1617.1679/1804.6011,158.4/855.613/1324.16/1138.1652/1725.6686/1797.4889,1403.54/1363.34,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-11-04 (Price: 1030.14)",No Exit Yet,"0.0%, 0 days","90.91%, Past 30 years, 11","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 578.51 prior to 2025-12-31,"2025-11-04 (Price: 1030.14), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 583.1637), 76.65% above, Upmove Bounce Back","2016-03-31 (Price: 77.17), 2021-09-30 (Price: 895.93)",No Information,3807.85%/71.67%/1322.31%,"6.66%, 52.63%",5089 days/1370 days/2869 days,2046-01-08/2031-04-11/2037-03-21,8.55%,20.11%,-11.56%,0.43,0.61,1307.3507/14651.7842/1521.4/No Horizontal Resistance/1081.4334/1218.8523,415.35/561.385/998.2461/956.961/1235.8618/1313.1536,936.66/779.68,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BAC, Long, 2025-11-04 (Price: 53.54)",No Exit Yet,"0.0%, 0 days","100.0%, Past 39 years, 22","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.07 prior to 2025-12-31,"2025-11-04 (Price: 53.54), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 32.8474), 63.0% above, Upmove Bounce Back","2011-12-31 (Price: 4.92), 2022-03-31 (Price: 50.11)",No Information,361.65%/15.25%/133.27%,"-0.0%, 59.29%",4305 days/587 days/1663 days,2042-11-30/2028-03-03/2032-06-08,5.77%,4.61%,1.16%,0.41,0.21,55.869/124.8928/80.65/No Horizontal Resistance/60.5768/64.246,27.38/29.49/50.5717/44.5293/53.8138/55.585,51.18/45.93,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"INFY, Long, 2025-11-04 (Price: 16.3)",No Exit Yet,"0.0%, 0 days","100.0%, Past 26 years, 11","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 15.82 prior to 2025-12-31,"2025-11-04 (Price: 16.3), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 15.5656), 4.72% above, Upmove Bounce Back","2012-09-30 (Price: 4.7413), 2022-03-31 (Price: 26.39)",No Information,146.88%/22.51%/84.7%,"-0.0%, 40.77%",1369 days/783 days/1076 days,2031-04-09/2028-12-12/2030-02-09,12.46%,12.49%,-0.03%,0.37,0.38,16.5445/30.1061/29.29/23.796/25.6134/28.2828,16.27/16.074/15.2985/14.1529/16.6189/15.7269,16.81/18.13,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2025-11-04 (Price: 241.2)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 171.73 prior to 2025-12-31,"2025-11-04 (Price: 241.2), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 170.075), 41.82% above, Upmove Bounce Back","2020-03-31 (Price: 95.69), 2021-12-31 (Price: 244.46)",No Information,56.32%/25.19%/40.76%,"-0.0%, 20.56%",716 days/715 days/715 days,2028-09-06/2028-09-04/2028-09-04,11.21%,6.21%,5.0%,0.5,0.2,232.9992/339.5131/330.46/244.72/245.3626/270.9222,164.92/162.3167/196.8345/160.6663/233.5959/221.8127,242.3/219.38,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2025-11-04 (Price: 12.3)",No Exit Yet,"0.0%, 0 days","100.0%, Past 31 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 9.13 prior to 2025-12-31,"2025-11-04 (Price: 12.3), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 9.2141), 33.49% above, Upmove Bounce Back","2016-12-31 (Price: 2.5393), 2024-12-31 (Price: 13.34)",No Information,103.41%/23.86%/63.63%,"-0.0%, 22.42%",978 days/717 days/847 days,2029-09-20/2028-09-07/2029-03-14,13.15%,12.57%,0.58%,0.46,0.51,14.1536/20.1265/18.78/No Horizontal Resistance/13.8771/15.9169,2.72/7.3167/11.3804/9.6206/14.3361/14.9482,12.25/11.27,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"SUM.NZ, Long, 2025-11-04 (Price: 11.85)",No Exit Yet,"0.0%, 0 days","100.0%, Past 14 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 10.5 prior to 2025-12-31,"2025-11-04 (Price: 11.85), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 10.74), 10.34% above, Upmove Bounce Back","2023-06-30 (Price: 8.04), 2024-12-31 (Price: 13.44)",No Information,21.12%/21.12%/21.12%,"-0.0%, 38.76%",718 days/718 days/718 days,2028-09-08/2028-09-08/2028-09-08,7.04%,16.47%,-9.43%,0.34,0.57,11.7042/14.3527/15.09/13.345/16.7981/18.5763,8.8/9.1367/11.1928/8.9354/11.3772/10.74,11.16/11.49,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BDGI.TO, Long, 2025-11-04 (Price: 72.36)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.62 prior to 2025-12-31,"2025-11-04 (Price: 72.36), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 33.6027), 115.34% above, Upmove Bounce Back","2022-03-31 (Price: 22.54), 2024-03-31 (Price: 51.5)",No Information,35.15%/35.15%/35.15%,"-0.0%, 52.34%",1108 days/1108 days/1108 days,2030-03-27/2030-03-27/2030-03-27,7.18%,12.22%,-5.04%,0.42,0.42,75.9201/97.7945/89.74/No Horizontal Resistance/63.4408/66.9303,26.66/24.32/55.1508/48.4155/64.3621/58.5069,63.01/48.75,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"CNQ.TO, Long, 2025-11-04 (Price: 44.18)",No Exit Yet,"0.0%, 0 days","100.0%, Past 52 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 34.92 prior to 2025-12-31,"2025-11-04 (Price: 44.18), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 34.1015), 29.55% above, Upmove Bounce Back","2020-03-31 (Price: 4.7992), 2022-06-30 (Price: 43.1832)",No Information,880.76%/124.37%/387.49%,"-0.0%, 59.43%",2087 days/1631 days/1891 days,2034-02-12/2032-04-23/2033-05-04,12.07%,13.02%,-0.95%,0.46,0.46,46.3846/215.3731/67.21/51.51/65.8353/68.6522,42.8/34.9317/41.121/33.7618/61.5996/64.7366,43.91/42.88,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-11-04 (Price: 50.65)",No Exit Yet,"0.0%, 0 days","85.71%, Past 33 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 36.1 prior to 2025-12-31,"2025-11-04 (Price: 50.65), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 36.7101), 37.97% above, Upmove Bounce Back","2020-03-31 (Price: 13.24), 2023-03-31 (Price: 74.68)",No Information,68.59%/44.74%/56.66%,"40.03%, 69.12%",1955 days/717 days/1336 days,2033-08-05/2028-09-07/2031-02-21,4.14%,4.51%,-0.37%,0.3,0.25,52.5747/79.3483/87.51/73.435/118.0011/153.5474,45.09/38.425/47.9234/44.2912/88.1361/94.2546,51.91/51.44,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"TFII.TO, Long, 2025-11-04 (Price: 126.19)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 102.57 prior to 2025-12-31,"2025-11-04 (Price: 126.19), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 100.7196), 25.29% above, Upmove Bounce Back","2020-03-31 (Price: 23.21), 2021-12-31 (Price: 148.63)",No Information,171.07%/171.07%/171.07%,"-0.0%, 27.17%",717 days/717 days/717 days,2028-09-07/2028-09-07/2028-09-07,42.57%,12.24%,30.33%,0.5,0.41,135.2504/342.0632/201.44/219.9933/218.6478/242.6984,111.42/102.925/108.3725/94.3258/248.934/266.1435,128.21/129.87,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2025-11-04 (Price: 198.69)",No Exit Yet,"0.0%, 0 days","91.01%, Past 10 years, 89","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 188.43 prior to 2025-11-07,"2025-11-04 (Price: 198.69), 0.0% below",0 days,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,200.25%/0.47%/39.14%,"45.09%, 51.99%",174 days/44 days/82 days,2026-07-14/2026-01-06/2026-03-02,49.18%,72.17%,-22.99%,0.82,1.91,264.7942/276.4573/270.63/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext,167.02/13.9695/129.8234/89.3715/182.4801/164.2223,182.87/148.89,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2025-11-04 (Price: 985.25)",No Exit Yet,"0.0%, 0 days","86.21%, Past 10 years, 29","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 981.15 prior to 2025-11-07,"2025-11-04 (Price: 985.25), 0.0% below",0 days,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,11.87%/0.05%/6.52%,"1.95%, 12.56%",100 days/44 days/66 days,2026-03-28/2026-01-06/2026-02-07,59.88%,13.58%,46.3%,1.19,0.56,1086.8293/1049.4883/1299.7536/1004.15/1299.7536/1565.406,945.05/640.9/976.4995/762.8018/940.3577/891.107,974.21/942.52,88.89%/27/87 days (Across ALL Assets),85.45%/55/76 days (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Short, 2025-10-31 (Price: 3847.0803)",2025-11-04 (Price: 3271.4741) (Today),"14.96%, 2 days","90.0%, Past 10 years, 10","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-04 (Price: 3271.4741), 14.96% below",2 days,No Information,No Information,No Information,"23.66% (Price: 3801.2773), 13.94% below, Upmove Break Below","2018-12-31 (Price: 82.8299), 2025-08-31 (Price: 4953.7329)",No Information,32.85%/5.87%/20.42%,"38.7%, 32.85%",43 days/21 days/25 days,2026-01-01/2025-11-30/2025-12-06,120.83%,5.2%,115.63%,0.39,0.97,3818.9966/3061.5065/924.54/1370.4997/3454.2267/2637.9184,4390.02/1370.4997/3454.2267/2637.9184/No F-Track Level/No F-Track Level,4120.74/3370.92,85.71%/7/46 days (Across ALL Assets),38.89%/18/73 days (Across ALL Assets)
FRACTAL TRACK,"WPM, Short, 2025-10-31 (Price: 96.52)",No Exit Yet,"2.23%, 2 days","100.0%, Past 20 years, 16","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2025-11-04 (Price: 94.37), 2.23% below",2 days,No Information,No Information,No Information,"23.66% (Price: 96.3808), 2.09% below, Upmove Break Below","2023-10-31 (Price: 38.37), 2025-10-31 (Price: 114.36)",No Information,24.39%/3.3%/9.68%,"0.0%, 24.39%",65 days/20 days/32 days,2026-02-02/2025-11-28/2025-12-16,70.35%,5.4%,64.95%,0.87,0.57,100.014/87.1769/50.93/38.3375/85.7049/76.3674,111.84/38.3375/85.7049/76.3674/No F-Track Level/No F-Track Level,103.97/87.12,85.71%/7/46 days (Across ALL Assets),38.89%/18/73 days (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Short, 2025-10-28 (Price: 40.85)",No Exit Yet,"0.78%, 5 days","89.36%, Past 5 years, 47","Daily, was CONFIRMED on 2025-10-28",Already confirmed,"2025-11-04 (Price: 40.53), 0.78% below",5 days,No Information,No Information,No Information,"23.66% (Price: 41.9793), 3.45% below, Upmove Break Below","2024-05-02 (Price: 29.2), 2025-10-08 (Price: 45.94)",No Information,5.98%/0.06%/2.18%,"10.54%, 11.17%",14 days/1 days/4 days,2025-11-17/2025-10-29/2025-11-02,22.8%,5.1%,17.7%,0.07,-0.17,40.3884/39.9595/30.81/34.5167/31.0544/202.8856,45.66/34.5167/31.0544/202.8856/No F-Track Level/No F-Track Level,42.46/40.79,48.21%/56/7 days (Across ALL Assets),40.19%/107/15 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",2025-11-04 (Price: 206.63) (Today),"4.38%, 25 days","88.89%, Past 20 years, 9","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2025-11-04 (Price: 206.63), 4.38% below",25 days,No Information,No Information,No Information,No Information,No Information,15.28% below/14.59% below/4.38% below,25.37%/7.99%/21.25%,"21.18%, 25.96%",131 days/108 days/117 days,2026-04-07/2026-03-05/2026-03-18,35.0%,5.4%,29.6%,0.54,0.45,230.5787/170.1787/186.14/116.89/193.124/131.2534,278.08/116.89/193.124/131.2534/No F-Track Level/No F-Track Level,245.39/250.82,100.0%/1/281 days (Across ALL Assets),0.0%/4/112 days (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Short, 2025-09-30 (Price: 4145.9575)",2025-10-31 (Price: 3847.0803),"7.21%, 23 days","90.0%, Past 10 years, 10","Monthly, was CONFIRMED on 2025-09-30",Already confirmed,"2025-11-04 (Price: 3271.4741), 21.09% below",25 days,No Information,No Information,No Information,"23.66% (Price: 3993.6991), 18.08% below, Upmove Break Below","2022-06-30 (Price: 896.109), 2025-08-31 (Price: 4953.7329)",No Information,32.85%/5.87%/20.42%,"38.7%, 32.85%",43 days/21 days/25 days,2025-12-01/2025-10-30/2025-11-05,120.83%,5.2%,115.63%,0.39,0.97,4115.692/3299.353/1711.38/1370.4997/3929.1537/3454.2267,4390.02/1370.4997/3929.1537/3454.2267/No F-Track Level/No F-Track Level,4120.74/3370.92,85.71%/7/46 days (Across ALL Assets),38.89%/18/73 days (Across ALL Assets)
