Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2024-02-11 (Price: 173.01)",2025-11-11 (Price: 134.43) (Today),"-22.3%, 456 days","90.91%, Past 10 years, 33","Weekly, is CONFIRMED on 2024-02-09",Already confirmed,"2025-11-11 (Price: 134.43), 22.3% below",456 days,No Information,No Information,No Information,No Information,No Information,21.18% below/22.3% below/22.3% below,10.37%/1.53%/6.94%,"6.29%, 17.25%",329 days/19 days/105 days,2025-06-01/2024-03-09/2024-07-12,10.4%,9.82%,0.58%,1.31,0.4,179.5844/185.0169/207.91/No Horizontal Resistance/218.156/349.4971,145.05/125.9933/136.9828/86.815/No F-Track Level/No F-Track Level,165.77/157.05,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2024-01-31 (Price: 167.69)",2025-11-11 (Price: 237.52) (Today),"41.64%, 464 days","100.0%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-01-31",Already confirmed,"2025-11-11 (Price: 237.52), 41.64% above",464 days,No Information,No Information,No Information,No Information,No Information,61.13% above/62.48% above/41.64% above,190.68%/42.09%/96.91%,"-0.0%, 58.95%",653 days/109 days/254 days,2026-09-02/2024-07-06/2025-02-01,29.08%,11.7%,17.38%,1.47,0.49,266.2414/330.1984/173.28/No Horizontal Resistance/170.075/187.3421,60.06/27.54/140.6278/116.4823/No F-Track Level/No F-Track Level,142.56/116.01,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"ASML, Long, 2024-01-31 (Price: 869.82)",2025-11-11 (Price: 1022.42) (Today),"17.54%, 464 days","80.0%, Past 20 years, 20","Monthly, is CONFIRMED on 2024-01-31",Already confirmed,"2025-11-11 (Price: 1022.42), 17.54% above",464 days,No Information,No Information,No Information,No Information,No Information,17.54% above/17.54% above/17.54% above,87.33%/5.07%/28.19%,"28.83%, 59.07%",349 days/86 days/221 days,2025-06-19/2024-06-03/2024-12-16,8.26%,15.03%,-6.77%,0.45,0.51,969.1534/1115.0223/1286.69/888.525/1034.6774/1091.1724,588.66/188.78/832.8601/749.8177/No F-Track Level/No F-Track Level,737.22/678.52,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2023-12-31 (Price: 78.03)",2025-11-11 (Price: 70.4) (Today),"-9.78%, 486 days","100.0%, Past 20 years, 19","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2025-11-11 (Price: 70.4), 9.78% below",486 days,No Information,No Information,No Information,No Information,No Information,9.78% below/9.04% below/9.78% below,54.68%/9.09%/30.25%,"-0.0%, 18.24%",369 days/85 days/165 days,2025-06-17/2024-05-02/2024-08-25,22.04%,21.28%,0.76%,1.78,0.74,92.1924/101.6341/94.0/No Horizontal Resistance/85.3936/96.14,38.63/39.8362/59.8475/53.4732/No F-Track Level/No F-Track Level,76.7/70.09,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2023-12-31 (Price: 166.55)",2025-11-11 (Price: 134.43) (Today),"-19.29%, 486 days","78.95%, Past 20 years, 19","Monthly, is CONFIRMED on 2023-12-31",Already confirmed,"2025-11-11 (Price: 134.43), 19.29% below",486 days,No Information,No Information,No Information,No Information,No Information,14.63% below/19.29% below/19.29% below,30.67%/4.59%/18.46%,"26.31%, 26.3%",327 days/108 days/165 days,2025-04-17/2024-06-04/2024-08-25,9.24%,11.69%,-2.45%,0.6,0.5,184.1543/197.2951/169.98/168.648/218.156/349.4971,146.73/127.3443/136.9828/86.815/No F-Track Level/No F-Track Level,155.88/155.85,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"NKE, Long, 2023-12-17 (Price: 121.55)",2025-11-11 (Price: 63.15) (Today),"-48.05%, 496 days","90.62%, Past 10 years, 32","Weekly, is CONFIRMED on 2023-12-15",Already confirmed,"2025-11-11 (Price: 63.15), 48.05% below",496 days,No Information,No Information,No Information,No Information,No Information,44.35% below/48.05% below/48.05% below,13.46%/2.65%/7.59%,"20.56%, 25.62%",144 days/19 days/44 days,2024-07-12/2024-01-13/2024-02-18,15.14%,7.73%,7.41%,0.47,0.27,121.4771/130.7756/146.22/176.74/206.9588/222.5876,90.85/77.63/98.3246/84.8341/No F-Track Level/No F-Track Level,107.2/109.95,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"NIO, Long, 2023-07-31 (Price: 15.3)",2025-11-11 (Price: 6.63) (Today),"-56.67%, 596 days","100.0%, Past 20 years, 5","Monthly, is CONFIRMED on 2023-07-31",Already confirmed,"2025-11-11 (Price: 6.63), 56.67% below",596 days,No Information,No Information,No Information,No Information,No Information,31.58% below/38.5% below/56.67% below,323.2%/323.2%/323.2%,"-0.0%, 0.0%",86 days/86 days/86 days,2023-12-02/2023-12-02/2023-12-02,38666.81%,0.52%,38666.29%,0.8,0.51,23.8022/64.7496/36.44/24.205/69.9615/No Next Fib Ext,7.53/5.635/14.9997/12.0157/No F-Track Level/No F-Track Level,9.59/10.04,92.45%/53/286 days (Across ALL Assets),73.83%/107/181 days (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2023-07-23 (Price: 187.3)",2025-11-11 (Price: 95.03) (Today),"-49.26%, 601 days","91.43%, Past 10 years, 35","Weekly, is CONFIRMED on 2023-07-21",Already confirmed,"2025-11-11 (Price: 95.03), 49.26% below",601 days,No Information,No Information,No Information,No Information,No Information,49.26% below/49.26% below/49.26% below,31.22%/1.77%/7.51%,"13.76%, 27.26%",244 days/19 days/109 days,2024-07-10/2023-08-19/2023-12-27,13.13%,2.3%,10.84%,0.5,0.04,184.3219/201.3662/232.64/221.2667/228.7501/344.6751,168.5/91.27/157.105/112.825/No F-Track Level/No F-Track Level,175.11/178.49,95.35%/129/94 days (Across ALL Assets),78.95%/266/76 days (Across ALL Assets)
TRENDPULSE,"ORCL, Long, 2023-06-30 (Price: 119.09)",2025-11-11 (Price: 236.15) (Today),"98.3%, 617 days","100.0%, Past 39 years, 7","Quarterly, is CONFIRMED on 2023-06-30",Already confirmed,"2025-11-11 (Price: 236.15), 98.3% above",617 days,No Information,No Information,No Information,No Information,No Information,188.9% above/102.22% above/98.3% above,155.36%/35.44%/100.26%,"0%, 30.85%",652 days/325 days/372 days,2026-01-29/2024-10-12/2024-12-19,31.23%,22.8%,8.44%,1.92,0.65,212.6233/238.4896/170.8/No Horizontal Resistance/112.106/117.4897,61.07/51.175/96.8122/87.3553/No F-Track Level/No F-Track Level,105.42/87.46,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2023-06-30 (Price: 187.27)",2025-11-11 (Price: 244.24) (Today),"30.42%, 617 days","100.0%, Past 25 years, 8","Quarterly, was CONFIRMED on 2023-06-30",Already confirmed,"2025-11-11 (Price: 244.24), 30.42% above",617 days,No Information,No Information,No Information,"38.2% (Price: 164.1636), 48.78% above, Upmove Bounce Back","2009-03-31 (Price: 34.26), 2021-12-31 (Price: 244.46)",No Information,56.32%/25.19%/40.76%,"-0.0%, 20.56%",716 days/715 days/715 days,2026-05-02/2026-04-30/2026-04-30,11.21%,6.21%,5.0%,0.5,0.2,180.9028/263.6013/313.39/232.67/348.4025/539.5308,164.92/144.954/157.2742/112.1542/No F-Track Level/No F-Track Level,243.08/219.74,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2022-12-31 (Price: 85.85)",2025-11-11 (Price: 122.56) (Today),"42.76%, 746 days","100.0%, Past 33 years, 10","Quarterly, is CONFIRMED on 2022-12-31",Already confirmed,"2025-11-11 (Price: 122.56), 42.76% above",746 days,No Information,No Information,No Information,No Information,No Information,98.67% above/43.75% above/42.76% above,74.14%/5.29%/44.68%,"-0.0%, 24.28%",913 days/327 days/509 days,2026-08-14/2024-04-17/2025-01-06,12.82%,17.18%,-4.36%,1.5,0.52,96.8989/124.2078/90.9/No Horizontal Resistance/123.4541/140.4376,58.26/56.99/75.3922/65.1312/No F-Track Level/No F-Track Level,82.78/67.59,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2022-03-31 (Price: 74.46)",2025-11-11 (Price: 89.71) (Today),"20.48%, 943 days","80.0%, Past 26 years, 5","Quarterly, is CONFIRMED on 2022-03-31",Already confirmed,"2025-11-11 (Price: 89.71), 20.48% above",943 days,No Information,No Information,No Information,No Information,No Information,20.48% above/20.48% above/20.48% above,15.93%/14.62%/15.06%,"8.81%, 39.64%",2021 days/719 days/1587 days,2030-04-05/2025-02-04/2028-07-15,2.15%,4.01%,-1.86%,0.63,0.05,75.9492/85.6737/93.88/No Horizontal Resistance/77.3663/87.4085,25.55/47.86/70.8508/60.7823/No F-Track Level/No F-Track Level,69.21/67.67,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"TD, Long, 2022-03-31 (Price: 79.42)",2025-11-11 (Price: 81.6) (Today),"2.74%, 943 days","100.0%, Past 30 years, 7","Quarterly, is CONFIRMED on 2022-03-31",Already confirmed,"2025-11-11 (Price: 81.6), 2.74% above",943 days,No Information,No Information,No Information,No Information,No Information,6.42% above/6.03% above/2.74% above,40.27%/18.26%/28.63%,"-0.0%, 23.81%",1109 days/262 days/457 days,2026-08-23/2023-04-14/2024-01-21,13.71%,9.79%,3.92%,1.25,0.35,92.0716/102.1579/104.7/No Horizontal Resistance/91.6167/96.9366,42.39/50.2533/74.6074/62.3451/No F-Track Level/No F-Track Level,80.73/73.17,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
TRENDPULSE,"NKE, Long, 2020-12-31 (Price: 141.47)",2025-11-11 (Price: 63.15) (Today),"-55.36%, 1268 days","100.0%, Past 44 years, 6","Yearly, is CONFIRMED on 2020-12-31",Already confirmed,"2025-11-11 (Price: 63.15), 55.36% below",1268 days,No Information,No Information,No Information,No Information,No Information,55.36% below/55.4% below/55.36% below,142.44%/21.07%/81.76%,"-0.0%, 54.6%",2348 days/1304 days/1826 days,2030-04-23/2026-03-03/2028-03-28,10.67%,13.91%,-3.24%,0.76,0.42,213.0255/257.1359/224.8/No Horizontal Resistance/139.3004/159.9526,No Recent Minima/50.4075/130.5693/99.3933/No F-Track Level/No F-Track Level,133.61/109.26,No Data (Across ALL Assets),No Data (Across ALL Assets)
TRENDPULSE,"FPH.NZ, Long, 2020-06-30 (Price: 35.6)",2025-11-11 (Price: 38.1) (Today),"7.02%, 1400 days","100.0%, Past 24 years, 8","Quarterly, is CONFIRMED on 2020-06-30",Already confirmed,"2025-11-11 (Price: 38.1), 7.02% above",1400 days,No Information,No Information,No Information,No Information,No Information,71.62% above/29.81% above/7.02% above,111.71%/21.96%/58.51%,"-0.0%, 48.03%",1435 days/326 days/531 days,2026-03-09/2021-10-15/2022-08-08,13.02%,13.97%,-0.95%,1.3,0.5,58.3342/56.4296/50.93/No Horizontal Resistance/30.6331/48.385,1.97/6.93/19.6619/12.8812/No F-Track Level/No F-Track Level,29.58/24.2,86.67%/15/609 days (Across ALL Assets),100.0%/1/155 days (Across ALL Assets)
FRACTAL TRACK,"SOXX, Long, 2025-11-11 (Price: 295.15)",No Exit Yet,"0.0%, 0 days","100.0%, Past 24 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 148.31 prior to 2025-12-31,"2025-11-11 (Price: 295.15), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 147.9982), 99.43% above, Upmove Bounce Back","2015-09-30 (Price: 24.2867), 2022-03-31 (Price: 186.34)",No Information,66.53%/66.53%/66.53%,"-0.0%, 41.23%",717 days/717 days/717 days,2028-09-14/2028-09-14/2028-09-14,19.89%,12.73%,7.15%,0.33,0.46,308.6974/491.5133/392.38/No Horizontal Resistance/320.8469/358.5021,106.24/110.475/267.2317/244.4067/273.874/249.9586,279.28/231.89,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"XLV, Long, 2025-11-11 (Price: 150.68)",No Exit Yet,"0.0%, 0 days","80.0%, Past 26 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 127.35 prior to 2025-12-31,"2025-11-11 (Price: 150.68), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 126.9868), 18.66% above, Upmove Bounce Back","2009-03-31 (Price: 21.63), 2024-09-30 (Price: 159.64)",No Information,307.1%/307.1%/307.1%,"1.45%, 14.04%",3717 days/3717 days/3717 days,2040-08-07/2040-08-07/2040-08-07,8.26%,6.44%,1.82%,0.48,0.22,147.2144/613.4183/233.49/No Horizontal Resistance/174.1807/202.706,24.21/121.6312/117.2225/81.225/167.2798/171.9748,141.7/139.15,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-11 (Price: 241.69)",No Exit Yet,"0.0%, 0 days","88.0%, Past 80 years, 25","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 235.01 prior to 2025-11-28,"2025-11-11 (Price: 241.69), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 232.7652), 3.83% above, Upmove Bounce Back","2023-04-30 (Price: 176.0), 2025-01-31 (Price: 324.6)",No Information,196.24%/14.77%/97.8%,"25.41%, 71.77%",1368 days/240 days/662 days,2031-04-15/2026-10-24/2028-06-26,9.34%,22.33%,-12.98%,0.43,0.63,235.8169/478.0628/330.85/366.6625/374.6319/404.5107,239.37/187.6063/184.3156/1127.9829/347.4556/361.5012,245.35/260.34,84.44%/45/1293 days (Across ALL Assets),76.0%/100/206 days (Across ALL Assets)
FRACTAL TRACK,"WIPRO.NS, Long, 2025-11-11 (Price: 241.69)",No Exit Yet,"0.0%, 0 days","100.0%, Past 80 years, 10","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 228.0 prior to 2025-12-31,"2025-11-11 (Price: 241.69), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 224.8125), 7.51% above, Upmove Bounce Back","2020-03-31 (Price: 79.7), 2021-12-31 (Price: 369.925)",No Information,550.34%/1.52%/189.68%,"-0.0%, 61.48%",5479 days/717 days/2500 days,2047-08-03/2028-09-14/2035-10-11,6.68%,22.24%,-15.57%,0.33,0.55,275.3091/700.1276/415.83/366.6625/374.6319/404.5107,182.62/187.6063/184.3156/1127.9829/347.4556/361.5012,245.35/260.34,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-11 (Price: 1493.4)",No Exit Yet,"0.0%, 0 days","100.0%, Past 48 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 1114.85 prior to 2025-12-31,"2025-11-11 (Price: 1493.4), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 1100.9625), 35.64% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2022-06-30 (Price: 1318.1128)",No Information,651.15%/27.98%/339.57%,"-0.0%, 57.24%",1501 days/455 days/978 days,2031-10-25/2027-09-01/2029-09-27,30.69%,19.15%,11.54%,0.39,0.64,1521.3266/6564.5384/2044.08/1531.725/1617.1679/1804.6011,158.4/855.3207/1324.16/1138.1652/1725.6686/1797.4889,1413.14/1368.49,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"ASML, Long, 2025-11-11 (Price: 1022.42)",No Exit Yet,"0.0%, 0 days","90.91%, Past 30 years, 11","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 578.51 prior to 2025-12-31,"2025-11-11 (Price: 1022.42), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 583.1637), 75.32% above, Upmove Bounce Back","2016-03-31 (Price: 77.17), 2021-09-30 (Price: 895.93)",No Information,3807.85%/71.67%/1322.31%,"6.66%, 52.63%",5089 days/1370 days/2869 days,2046-01-15/2031-04-18/2037-03-28,8.55%,20.11%,-11.56%,0.43,0.61,1297.5532/14541.9819/1513.68/No Horizontal Resistance/1081.4334/1218.8523,415.35/567.0933/998.2461/956.961/1235.8618/1313.1536,964.38/786.95,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BAC, Long, 2025-11-11 (Price: 53.63)",No Exit Yet,"0.0%, 0 days","100.0%, Past 39 years, 22","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.07 prior to 2025-12-31,"2025-11-11 (Price: 53.63), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 32.8474), 63.27% above, Upmove Bounce Back","2011-12-31 (Price: 4.92), 2022-03-31 (Price: 50.11)",No Information,361.65%/15.25%/133.27%,"-0.0%, 59.29%",4305 days/587 days/1663 days,2042-12-07/2028-03-10/2032-06-15,5.77%,4.61%,1.16%,0.41,0.21,55.9629/125.1027/80.74/No Horizontal Resistance/60.5768/64.246,27.38/29.49/50.5717/44.5293/53.8138/55.585,51.46/46.1,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"INFY, Long, 2025-11-11 (Price: 17.01)",No Exit Yet,"0.0%, 0 days","100.0%, Past 26 years, 11","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 15.82 prior to 2025-12-31,"2025-11-11 (Price: 17.01), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 15.5656), 9.28% above, Upmove Bounce Back","2012-09-30 (Price: 4.7413), 2022-03-31 (Price: 26.39)",No Information,146.88%/22.51%/84.7%,"-0.0%, 40.77%",1369 days/783 days/1076 days,2031-04-16/2028-12-19/2030-02-16,12.46%,12.49%,-0.03%,0.37,0.38,17.2651/31.4175/30.0/23.796/25.6134/28.2828,16.27/16.074/16.4829/15.2985/16.6189/15.7269,16.76/18.0,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"IWM, Long, 2025-11-11 (Price: 244.24)",No Exit Yet,"0.0%, 0 days","100.0%, Past 25 years, 8","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 171.73 prior to 2025-12-31,"2025-11-11 (Price: 244.24), 0.0% below",0 days,No Information,No Information,No Information,"50% (Price: 170.075), 43.61% above, Upmove Bounce Back","2020-03-31 (Price: 95.69), 2021-12-31 (Price: 244.46)",No Information,56.32%/25.19%/40.76%,"-0.0%, 20.56%",716 days/715 days/715 days,2028-09-13/2028-09-11/2028-09-11,11.21%,6.21%,5.0%,0.5,0.2,235.9358/343.7922/333.5/244.72/270.9222/282.5179,164.92/162.3167/196.8345/160.6663/233.5959/221.8127,243.08/219.74,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"IFT.NZ, Long, 2025-11-11 (Price: 12.6)",No Exit Yet,"0.0%, 0 days","100.0%, Past 31 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 9.13 prior to 2025-12-31,"2025-11-11 (Price: 12.6), 0.0% below",0 days,No Information,No Information,No Information,"38.2% (Price: 9.2141), 36.75% above, Upmove Bounce Back","2016-12-31 (Price: 2.5393), 2024-12-31 (Price: 13.34)",No Information,103.41%/23.86%/63.63%,"-0.0%, 22.42%",978 days/717 days/847 days,2029-09-27/2028-09-14/2029-03-21,13.15%,12.57%,0.58%,0.46,0.51,14.4988/20.6174/19.08/No Horizontal Resistance/13.8771/15.9169,2.72/7.3167/12.3404/11.3804/14.3361/14.9482,12.32/11.28,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BDGI.TO, Long, 2025-11-11 (Price: 74.83)",No Exit Yet,"0.0%, 0 days","100.0%, Past 33 years, 6","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 33.62 prior to 2025-12-31,"2025-11-11 (Price: 74.83), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 33.6027), 122.69% above, Upmove Bounce Back","2022-03-31 (Price: 22.54), 2024-03-31 (Price: 51.5)",No Information,35.15%/35.15%/35.15%,"-0.0%, 52.34%",1108 days/1108 days/1108 days,2030-04-03/2030-04-03/2030-04-03,7.18%,12.22%,-5.04%,0.42,0.42,78.5116/101.1327/92.21/No Horizontal Resistance/87.1484/97.3919,26.66/24.32/73.041/66.9303/65.7668/59.644,64.56/49.6,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"BYD.TO, Long, 2025-11-11 (Price: 211.77)",No Exit Yet,"0.0%, 0 days","97.06%, Past 20 years, 34","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 204.5 prior to 2025-11-14,"2025-11-11 (Price: 211.77), 0.0% below",0 days,No Information,No Information,No Information,"88.6% (Price: 205.401), 3.1% above, Upmove Bounce Back","2024-10-06 (Price: 198.61), 2025-03-02 (Price: 258.18)",No Information,1975.56%/0.56%/388.21%,"1.41%, 39.64%",1859 days/109 days/652 days,2033-03-26/2026-04-17/2028-06-12,16.37%,23.47%,-7.1%,0.29,0.79,218.3984/1033.8823/247.51/256.6133/325.4281/346.2134,209.51/188.685/147.1212/134.6706/357.5546/377.7143,224.98/217.18,94.55%/55/541 days (Across ALL Assets),74.31%/144/156 days (Across ALL Assets)
FRACTAL TRACK,"CNQ.TO, Long, 2025-11-11 (Price: 45.38)",No Exit Yet,"0.0%, 0 days","100.0%, Past 52 years, 9","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 34.92 prior to 2025-12-31,"2025-11-11 (Price: 45.38), 0.0% below",0 days,No Information,No Information,No Information,"23.66% (Price: 34.1015), 33.07% above, Upmove Bounce Back","2020-03-31 (Price: 4.7992), 2022-06-30 (Price: 43.1832)",No Information,880.76%/124.37%/387.49%,"-0.0%, 59.43%",2087 days/1631 days/1891 days,2034-02-19/2032-04-30/2033-05-11,12.07%,13.02%,-0.95%,0.46,0.46,47.6445/221.223/68.41/51.51/57.5622/59.9244,42.8/34.9317/44.0597/41.1349/61.5996/64.7366,44.09/42.86,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
FRACTAL TRACK,"MX.TO, Long, 2025-11-11 (Price: 52.98)",No Exit Yet,"0.0%, 0 days","85.71%, Past 33 years, 7","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 36.1 prior to 2025-12-31,"2025-11-11 (Price: 52.98), 0.0% below",0 days,No Information,No Information,No Information,"61.8% (Price: 36.7101), 44.32% above, Upmove Bounce Back","2020-03-31 (Price: 13.24), 2023-03-31 (Price: 74.68)",No Information,68.59%/44.74%/56.66%,"40.03%, 69.12%",1955 days/717 days/1336 days,2033-08-12/2028-09-14/2031-02-28,4.14%,4.51%,-0.37%,0.3,0.25,54.9932/82.9985/89.84/73.435/118.0011/153.5474,45.09/38.425/47.9234/44.2912/88.1361/94.2546,52.19/50.93,92.31%/13/1698 days (Across ALL Assets),69.23%/13/280 days (Across ALL Assets)
